rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
18,"spotify:track:2MZQAvsA7aZDssppBLRxYp","Israel & Rodolffo","Batom de Cereja - Ao Vivo","Som Livre",1,17,26,"3225999"
19,"spotify:track:3ibiPPqHxdmX4nNp4kNHE9","Wesley Safadão","Passatempo","Wesley Safadao",17,18,13,"3121238"
20,"spotify:track:0wRn3ggAY1fIupTaVigdza","Mc Poze do Rodo, Bielzin, Mainstreet, MC Cabelinho, PL Quest, Neo Beats","A Cara do Crime (Nós Incomoda)","Mainstreet Records",18,23,10,"3116007"
21,"spotify:track:7IG7laqVpcvIIULrwWP5SA","Mc Poze do Rodo, Neo Beats, Mainstreet","Vida Louca","Mainstreet Records",6,20,18,"3035826"
22,"spotify:track:3CUPWFarYwA0HJQqzje4UD","Vitinho Imperador","Volta Rapariga","Vitinho Imperador",22,22,5,"2886223"
23,"spotify:track:2YBKO08Wkc3eP5JdUSwng8","João Gomes","Eu Tenho a Senha","JG Shows",23,25,7,"2873826"
24,"spotify:track:4mdlehe2znCTAzlFhrOa09","mc jhenny, Mc Gw, KOSTA","Chamo Teu Vulgo Malvadão","Love Funk",15,19,6,"2793893"
25,"spotify:track:6Lrzxd7ST5oQ6FYKXKH7Ia","Matheus & Kauan, Zé Vaqueiro","Vagabundo","Universal Music Ltda.",24,24,11,"2769981"
26,"spotify:track:4llr8mcoauwrHBtjGb7F9S","MC Kevin o Chris","Tipo Gin - Ao Vivo","MC Kevin o Chris",4,26,15,"2546181"
27,"spotify:track:27NovPIUIRrOZoCHxABJwK","Lil Nas X, Jack Harlow","INDUSTRY BABY (feat. Jack Harlow)","Columbia",27,48,2,"2544461"
28,"spotify:track:2R9IrE42Mw4zdUXAEFNiZL","Zé Felipe, Os Barões Da Pisadinha","Senta Danada","Som Livre",28,46,3,"2531883"
29,"spotify:track:2upubCYkDvATo6ZZwHqrp9","Luísa Sonza, 6LACK","VIP *-*","Universal Music Ltda.",21,21,3,"2518752"
30,"spotify:track:6giaOyDFbE4J8iclhCdW7E","Azzy, MC Ryan SP, Chris MC, Xamã, Lourena, L7NNON, Cynthia Luz, Mc Poze do Rodo, Salve Malak","Poesia Acústica #11 Nada Mudou","Pineapple StormTV",12,29,7,"2464740"
31,"spotify:track:79Wou8NwYEFzTyDQudjENF","Diego & Victor Hugo","Desbloqueado - Ao Vivo","Sony Music Entertainment",31,33,12,"2436710"
32,"spotify:track:6fe5D0ivKnpXFMAnoSRjah","Vitor e Luan, Henrique & Juliano","Localiza Aí BB","Vitor & Luan",26,32,25,"2338889"
33,"spotify:track:1QiZYlh3oZg3zgn8eS99aB","João Gomes","Mete Um Block Nele","JG Shows",33,38,6,"2328720"
34,"spotify:track:58pgi1RpcU2fVJsxhm7BIr","Raí Saia Rodada","Tapão Na Raba","Som Livre",1,30,27,"2314507"
35,"spotify:track:2SUPbyD77tJuOUbqbxct6l","Os Barões Da Pisadinha, Jorge","Quero Ver é Me Esquecer (feat. Jorge) - Ao Vivo","Sony Music Entertainment",7,27,24,"2308673"
36,"spotify:track:6AMTUbWihFZOwOeHxZN2Ge","Vitor Fernandes","Vou falar que não quero","Sua Música",29,34,23,"2260002"
37,"spotify:track:4RVwu0g32PAqgUiJoXsdF8","Billie Eilish","Happier Than Ever","Darkroom/Interscope Records",37,-1,1,"2215735"
38,"spotify:track:17UfXrL7Run3GyZJW4uRjC","Jorge & Mateus","Paradigmas","Som Livre",7,35,28,"2206027"
39,"spotify:track:2QLbRVzixE282JSQjBz2DG","Alok, Mc Don Juan, Dj GBR","Liberdade (Quando o Grave Bate Forte)","GR6 Music",3,39,18,"2179154"
40,"spotify:track:2Gjt4rUHBUH0rMKpBg0hF4","Malu, DJ Lucas Beat","Disco Arranhado - Funk Remix","Universal Music Ltda.",2,37,22,"2162480"
41,"spotify:track:6Aw11M9NT2tBeEj3mPKrjy","Diego & Victor Hugo, Bruno & Marrone","Facas - Ao Vivo","Sony Music Entertainment",3,36,42,"2133412"
42,"spotify:track:5AhnPqydkYbZAp4NkyJ7ED","PEDRO SAMPAIO, Luísa Sonza","ATENÇÃO","WM Brazil",15,43,12,"2067571"
43,"spotify:track:1h4u5t0EJZki8ieNGwwFXc","Zé Vaqueiro","Volta Comigo BB","Sony Music Entertainment",22,40,22,"2063160"
44,"spotify:track:6zsEKAZZulmsl1Qlw5G3EX","NATTAN","Morena","Nattan",31,44,13,"1997453"
45,"spotify:track:4ZtFanR9U6ndgddUvNcjcG","Olivia Rodrigo","good 4 u","Olivia Rodrigo PS",7,42,12,"1968305"
46,"spotify:track:4AAIAVjSyiq1N7SXKkwXZe","Marília Mendonça","Troca de Calçada","Som Livre",7,45,27,"1955995"
47,"spotify:track:0Iw6WyxOrleibC0j0fRJmk","Luísa Sonza","INTERE$$EIRA","Universal Music Ltda.",28,31,3,"1845946"
48,"spotify:track:1uP6LzGFVwX2h2D39mOglz","Mc Branquinha","Eu Rebolo Sim","WM Brazil",48,49,7,"1811088"
49,"spotify:track:67BtfxlNbhBmCDR2L2l8qd","Lil Nas X","MONTERO (Call Me By Your Name)","Columbia",15,50,19,"1805957"
50,"spotify:track:7vCvUJyjMxRkPeo19nxmuk","Hugo & Guilherme","Coração Na Cama - Ao Vivo","Som Livre",5,47,36,"1777137"
51,"spotify:track:7EWXP47VlXKO3r7mNxuWHw","Wesley Safadão, Os Barões Da Pisadinha","Ele É Ele, Eu Sou Eu","Wesley Safadao",1,41,38,"1684947"
52,"spotify:track:1a17gIb57XhPj2CMbqYABw","Hugo & Guilherme","Pingo de Dó - Ao Vivo","Som Livre",28,51,14,"1629535"
53,"spotify:track:7gMWTBRgB5CZdNDSuweCyr","Costa Gold, Kawe, André Nine","Se Essa Bunda","Som Livre",53,-1,1,"1621594"
54,"spotify:track:4cKn3YjlRNowwNQi5LuZkk","Luan Santana, Mc Don Juan","SORRIA","Sony Music Entertainment",54,-1,1,"1620755"
55,"spotify:track:2aqqXrjrPdRHU9uSeRmL3C","Mc Pepeu, DJ Swat, Doug Hits","Menina Se Prepara","Doug Filmes",55,58,6,"1612376"
56,"spotify:track:4Ls13Ag4SWnniiX4QLRltL","Vitor Fernandes","Acaso","Sua Música",13,54,26,"1609214"
57,"spotify:track:17Gh6E6eRfAAw7sCgmnkFc","Gusttavo Lima","O Ex da Sua Vida","Sony Music Entertainment",44,53,5,"1602460"
58,"spotify:track:6vnKRiOjUjYT59xl4awHTx","Guilherme & Benuto","Sigilo - Ao Vivo","Sony Music Entertainment",41,52,20,"1570130"
59,"spotify:track:0f1xsopmPwjGv5lJooglnD","Josué Bom de Faixa","Deixa Eu Falar pra Você","PAX MUSIC",50,55,15,"1533167"
60,"spotify:track:68qqVn5kHBv4zc45SDGLnh","Filipe Ret, L7NNON, Chris Beats Zn","Corte Americano","Som Livre",60,60,15,"1465458"
61,"spotify:track:4P7IXYPAkinTdZrBF5bGWp","Zé Neto & Cristiano","Você Beberia Ou Não Beberia?","Som Livre",61,61,2,"1431065"
62,"spotify:track:4zN7Kfk6s75jBOEehLHzV2","Gustavo Mioto","Não Parei De Sofrer","Universal Music Ltda.",62,64,6,"1406064"
63,"spotify:track:1mQOFRDoqI34LdN79PE0vH","MC Zaquin","Ô Moça","Funk Explode Records",25,62,27,"1366840"
64,"spotify:track:2uLt06E9xCZVPFXg9v794o","MC Gontijo, Dj Sati Marconex","Baile do Cinga do 12","MBB Diamond",43,63,9,"1358038"
65,"spotify:track:6dJJ9OlxyeXenDCgTGdsTR","Douglas & Vinicius","Volume 3 - Ao Vivo","Virgin Music Label And Artist Services (S&D)",65,104,26,"1312072"
66,"spotify:track:5gTgQBtNP08fUijxpEgmzF","Matheus & Kauan","É Problema","Universal Music Ltda.",19,57,38,"1310620"
67,"spotify:track:2ip4hxYupn3CSsHjn4l2a8","Luísa Sonza, Pabllo Vittar, Anitta","MODO TURBO","Universal Music Ltda.",2,56,33,"1304456"
68,"spotify:track:5uztIMqjl5FTZSYDlOBJjV","Simone & Simaria","Foi Pá Pum","Universal Music Ltda.",13,68,36,"1300204"
69,"spotify:track:3q6ZCGgFDIVCJQ5XG4JTL2","BIN, LUDMILLA, Mainstreet, Dallass","Apê 1001","Mainstreet Records",69,75,8,"1290208"
70,"spotify:track:6m187iACTSAZDYMaV0klqj","L7NNON, Ajaxx","Freio da Blazer","Papatunes Records",38,72,26,"1287436"
71,"spotify:track:6PQ88X9TkUIAUIZJHW2upE","Ed Sheeran","Bad Habits","Atlantic Records UK",71,73,6,"1242180"
72,"spotify:track:5PjdY0CKGZdEuoNab3yDmX","The Kid LAROI, Justin Bieber","STAY (with Justin Bieber)","Columbia",72,92,4,"1212856"
73,"spotify:track:7xi4XR5EIOU6OHdIydLMjT","Murilo Huff, Jorge","Uma Ex - Ao Vivo","M Show",65,69,26,"1195270"
74,"spotify:track:5igZy2wLV0KBzS1zvW9am8","João Gomes, Tarcísio do Acordeon","Aquelas Coisas","JG Shows",74,88,2,"1194759"
75,"spotify:track:5IjLkZBAHwd77I2gAOKZLC","Cleber & Cauan, Os Barões Da Pisadinha","Pede Pra Voltar","Som Livre",67,67,8,"1193251"
76,"spotify:track:5CZ40GBx1sQ9agT82CLQCT","Olivia Rodrigo","traitor","Olivia Rodrigo PS",42,78,11,"1192073"
77,"spotify:track:0x0V1IID2Sj902k6LzuWds","Mc Livinho","Ela é Espetacular (Mulher Kama Sutra 2)","Diamond",25,71,17,"1174326"
78,"spotify:track:1rFRjUkibxaMaUwGgKpfwe","João Gomes","Tô Sem Você","JG Shows",78,84,5,"1173027"
79,"spotify:track:5m5aY6S9ttfIG157xli2Rs","Zé Neto & Cristiano","Alô Ambev (Segue Sua Vida) - Ao Vivo","Som Livre",4,66,49,"1172611"
80,"spotify:track:73x4PDzlTdJkAa8GtjnUs0","Th CDM, DG e Batidão Stronda","Preta do Cabelo Cacheado","PH Produções",14,70,20,"1164401"
81,"spotify:track:3ydmNkAyYq0AKtG8sTfE9P","VMZ","Plutão","VMZ",30,74,11,"1161715"
82,"spotify:track:0L8nJt3b5LjXvFfDt7x2pP","Pabllo Vittar","Triste com T","Sony Music Entertainment",21,65,6,"1149741"
83,"spotify:track:4lHoT8PvMpMg1l5kdxqNmD","Bruno & Marrone","Coração de Isca","Worldshow Promoções e Eventos",67,80,20,"1143290"
84,"spotify:track:7nsk0cwY5kfxBT21WEzmC0","Wesley Safadão, Tarcísio do Acordeon","Ele Não Te Merece","Wesley Safadao",76,76,7,"1132313"
85,"spotify:track:3Vi5XqYrmQgOYBajMWSvCi","Doja Cat","Need to Know","Kemosabe Records/RCA Records",85,132,4,"1124038"
86,"spotify:track:6e4ewdwc5OhGhmnDHyNraC","Luísa Sonza","melhor sozinha :-)-:","Universal Music Ltda.",53,59,3,"1095335"
87,"spotify:track:37BZB0z9T8Xu7U3e65qxFy","The Weeknd, Ariana Grande","Save Your Tears (with Ariana Grande) (Remix)","Republic Records",46,83,15,"1092864"
88,"spotify:track:4nEhc8lB3L2NhgF1ZiXKcE","João Gomes","É Amor","JG Shows",88,96,5,"1087181"
89,"spotify:track:56kClQGx58w4meMz1JwQvB","Bruno & Marrone, Wesley Safadão","Último Beijo","Worldshow Promoções e Eventos",14,77,35,"1085646"
90,"spotify:track:1pPuodu8A0LxAuVhf3QniW","Wesley Gonzaga","Mtg Ta Brotando No Plantão Pra Tira Foto Com Revolver","Wesley Gonzaga",84,85,8,"1082335"
91,"spotify:track:4DWKtQVURjepn8uzBgmwuv","Mc Kevin, Perera DJ","Doutora 3","GR6 Music",72,123,11,"1073107"
92,"spotify:track:3DarAbFujv6eYNliUTyqtz","Doja Cat, SZA","Kiss Me More (feat. SZA)","Kemosabe Records/RCA Records",83,91,17,"1066737"
93,"spotify:track:6UelLqGlWMcVH1E5c4H7lY","Harry Styles","Watermelon Sugar","Columbia",27,93,78,"1063406"
94,"spotify:track:49QpcTWIP16YgGLmiPDvTI","Léo & Raphael","Os Menino da Pecuária","Léo e Raphael",86,86,12,"1048935"
95,"spotify:track:4iJyoBOLtHqaGxP12qzhQI","Justin Bieber, Daniel Caesar, GIVĒON","Peaches (feat. Daniel Caesar & Giveon)","RBMG/Def Jam",33,95,20,"1045898"
96,"spotify:track:6HU7h9RYOaPRFeh0R3UeAr","Olivia Rodrigo","deja vu","Olivia Rodrigo PS",24,89,18,"1043997"
97,"spotify:track:1EHFiKkrppC5kXImn8LFBr","Zé Vaqueiro","Cadê o Amor","Sony Music Entertainment",38,87,13,"1037475"
98,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",25,98,83,"1034341"
99,"spotify:track:1tYJnXtKLoWVIL4lZOouQG","Tayrone, Marília Mendonça","Cê Tá Preparada - Ao Vivo","Universal Music Ltda.",99,164,3,"1026043"
100,"spotify:track:1JHvLQWHUoYuapwQikeDuD","Jonas Esticado, Gusttavo Lima","Ele Não Tem","Som Livre",24,94,39,"1003475"
101,"spotify:track:5wANPM4fQCJwkGd4rN57mH","Olivia Rodrigo","drivers license","Olivia Rodrigo PS",25,100,30,"1002438"
102,"spotify:track:7MAibcTli4IisCtbHKrGMh","Bruno Mars, Anderson .Paak, Silk Sonic","Leave The Door Open","Aftermath Entertainment/Atlantic",52,116,22,"999776"
103,"spotify:track:7yjduLSgPntFlq79Cuzrfz","Zé Vaqueiro","Eu Tenho Medo","Sony Music Entertainment",43,90,41,"999205"
104,"spotify:track:4wQUopWk9Ed7Ng5qpKN5qd","Dj Guuga, DJ Ivis","Volta Bebê, Volta Neném","GR6 Music",2,81,17,"997752"
105,"spotify:track:0DlHQxrVijRqVUfuS6PKaY","DENNIS, Xamã, LUDMILLA","Deixa de Onda (Porra Nenhuma)","Sony Music Entertainment",17,105,28,"993499"
106,"spotify:track:79fCMoBLzr6KraMvFiQkrp","Gloria Groove","BONEKINHA","SB Music",86,112,7,"991660"
107,"spotify:track:5lAnYvAIkSDNXqfo7DyFUm","Doja Cat","Ain't Shit","Kemosabe Records/RCA Records",107,115,4,"982734"
108,"spotify:track:1S3taf3Ml2hNxXeJEe6ZXG","João Gomes","Esperando Você","JG Shows",108,119,5,"961712"
109,"spotify:track:4pt5fDVTg5GhEvEtlz9dKk","Måneskin","I WANNA BE YOUR SLAVE","RCA Records Label",99,101,7,"957341"
110,"spotify:track:6XSXOvojEslvbqBCh7IP8Z","Marcos & Belutti, Dilsinho","Estado Frágil - Ao Vivo","Sony Music Entertainment",97,97,4,"956310"
111,"spotify:track:000RW47rhEkSqjgTrZx7YX","Jorge & Mateus","Lance Individual","Som Livre",4,107,38,"955146"
112,"spotify:track:7zyZ9yPXIQebb79PrMghpV","Pabllo Vittar","Zap Zum","Sony Music Entertainment",60,-1,2,"954812"
113,"spotify:track:0s2SzCYqITp4lKdbxPQoYy","Luísa Sonza","MULHER DO ANO XD","Universal Music Ltda.",61,79,3,"949514"
114,"spotify:track:5r9CZJMoMmxio2AnJdxuDS","Grupo Menos É Mais, Di Propósito, Vou Zuar","Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo","Som Livre",21,122,61,"948755"
115,"spotify:track:5glMxRMRHGBRj6bydBjoPM","PEDRO SAMPAIO, Daniel Caon, Wesley Safadão","FALA MAL DE MIM","WM Brazil",13,111,27,"945064"
116,"spotify:track:2JTir3y1VuJQmexiTCMcTP","Os Barões Da Pisadinha","Recairei - Ao Vivo","Sony Music Entertainment",1,103,64,"943149"
117,"spotify:track:5wIXzJXnU2HC79kYJIXPt3","João Gomes","Fica Comigo","JG Shows",117,118,5,"942123"
118,"spotify:track:5nujrmhLynf4yMoMtj8AQF","Dua Lipa, DaBaby","Levitating (feat. DaBaby)","Warner Records",59,99,32,"937087"
119,"spotify:track:38GBNKZUhfBkk3oNlWzRYd","Billie Eilish","NDA","Darkroom/Interscope Records",79,-1,3,"931466"
120,"spotify:track:40KZgKCIvRVIoZqv9lNBoP","Jessé Aguiar, Todah Music","Alívio","Todah Music",120,137,9,"930783"
121,"spotify:track:3yNHwvq8n95NJTBILYEciD","MC Zaquin, Wesley Gonzaga","Ei Tudo Bem","Universal Music Ltda.",82,110,13,"930749"
122,"spotify:track:2nJVGaiVN4mG9da9dcB6mH","João Gomes","Que Nem Vovô","JG Shows",122,134,4,"928234"
123,"spotify:track:2xlw13Ns5yz9XZGtfnpPN9","Eric Land, Tarcísio do Acordeon","Esqueceu Foi Porra","Potencia Music",40,109,20,"922729"
124,"spotify:track:0uoNRN1bvHcsGrrTa44Mj7","Diego & Victor Hugo, Matheus & Kauan","Até Falar Chega (feat. Matheus & Kauan) - Ao Vivo","Sony Music Entertainment",124,-1,1,"918837"
125,"spotify:track:7h8osXb4nNo72fzOf1P1yF","Tarcísio do Acordeon","Proteção de Tela","Sua Música",125,127,3,"917616"
126,"spotify:track:56F3ngwk3a42aLY0o5QgBF","Gusttavo Lima","Fala Comigo - Ao Vivo","Sony Music Entertainment",23,108,26,"912001"
127,"spotify:track:0C3hl4giyPEnDQf2IlWpk2","Simone & Simaria, Sebastian Yatra","No Llores Más","Universal Music Ltda.",120,125,4,"896067"
128,"spotify:track:0RMpa3qNoB6rlVyhRmwwVO","Rennan da Penha, Anitta","SexToU","Sony Music Entertainment",78,129,3,"887907"
129,"spotify:track:0WlmiIK5qFQ4dAB4mCA4sI","Os Barões Da Pisadinha, Fernando & Sorocaba","Amor da Despedida","Sony Music Entertainment",9,156,39,"887897"
130,"spotify:track:1uA7fD01YlQr1Rm0oyNB4H","Guilherme & Benuto","Pulei na Piscina - Ao Vivo","Sony Music Entertainment",14,114,50,"886398"
131,"spotify:track:07AQkmp456NpEnT8HR7WLy","Teto, Matuê","M4","30PRAUM",6,135,33,"886029"
132,"spotify:track:4A0vKKkbHRVJc7vIVnEoop","Nêgo Jhá","Bom Dia","Nêgo Jhá©",117,117,4,"886019"
133,"spotify:track:5FiSrfVjuHTjvwRypgsPeB","Os Barões Da Pisadinha","Eu Fui Pra Terminar - Ao Vivo","Sony Music Entertainment",133,-1,1,"885922"
134,"spotify:track:5ra6CI0pEzqjxPEZeBz0d7","Hungria","Amor e Fé - Acústico","Hungria Hip Hop",22,138,50,"874053"
135,"spotify:track:4VBhrKEJ9nWzaiyhM5L9ic","Nadson O Ferinha","Na Ponta do Pé - Brega Funk","Diamond",64,120,15,"868750"
136,"spotify:track:4t2OeILB07eMGTXSUbMPEu","Billie Eilish","Oxytocin","Darkroom/Interscope Records",136,-1,1,"851567"
137,"spotify:track:2bgTY4UwhfBYhGT4HUYStN","BTS","Butter","BIGHIT MUSIC",17,121,11,"851464"
138,"spotify:track:1h6a1gcgHa4hg09xEmue3V","Raí Saia Rodada, NATTAN","Storiezin","Som Livre",103,133,16,"848815"
139,"spotify:track:5JCoSi02qi3jJeHdZXMmR8","Olivia Rodrigo","favorite crime","Olivia Rodrigo PS",43,130,11,"837796"
140,"spotify:track:0Ve3XWcrsgy90xo0UL2syx","Mc Don Juan, Th CDM, DG e Batidão Stronda","Preta do Cabelo Cacheado","GR6 Music",48,131,16,"836683"
141,"spotify:track:40zJaB3z53PGaxIkYyieBP","Israel & Rodolffo, Matheuzinho","Só de Sacanagem - Ao Vivo","Som Livre",17,106,27,"834759"
142,"spotify:track:6sPBi0qLI6KM3yXX56NxsA","Tarcísio do Acordeon","Meia Noite (Você tem meu Whatsapp)","Sua Música",1,128,35,"833374"
143,"spotify:track:3PfIrDoz19wz7qK7tYeu62","Dua Lipa","Don't Start Now","Warner Records",2,143,92,"819151"
144,"spotify:track:68cPbG7hJnwDW9nPX1uQcX","BIN, Mainstreet, Ajaxx","Saturno","Mainstreet Records",26,141,30,"818697"
145,"spotify:track:2fmeSswdyVq4wcqhY41UHk","Pineapple StormTv, L7NNON, Chris MC, Xamã, Lourena, Cesar Mc, Djonga, Filipe Ret, Salve Malak","Poesia Acústica #9 Melhor Forma","Pineapple StormTV",3,154,56,"818146"
146,"spotify:track:1rv1fNsmwgY2nXAUmF3JBb","Luísa Sonza","2000 s2","Universal Music Ltda.",58,82,3,"812369"
147,"spotify:track:15k1TDabqSEmyXOwMq9RM7","Jonas Esticado","Investe Em Mim","Som Livre",1,136,58,"810783"
148,"spotify:track:4FOf88scN5qTRGXc55tGJ0","Mc Poze do Rodo, Mainstreet, Orochi, Ajaxx, Bielzin, Azevedo, Shenlong, Galdino","Assault (Rio)","Mainstreet Records",126,168,3,"801668"
149,"spotify:track:0GTPmh5G40joBg93vcSQNq","Alok, Ilkay Sencan, Tove Lo","Don't Say Goodbye (feat. Tove Lo)","Columbia/B1 Recordings",74,155,43,"800588"
150,"spotify:track:07Kp3cAQRY0iPp4ATMoehM","Mad Dogz, Mari Fernandez","Ficante Fiel","WM Brazil",150,178,2,"798525"
151,"spotify:track:6f3Slt0GbA2bPZlz0aIFXN","Tiësto","The Business","Atlantic Records",74,142,30,"798454"
152,"spotify:track:5eXBXreN3d1zdj6Sa8dS0u","BTS","Permission to Dance","BIGHIT MUSIC",44,124,4,"798392"
153,"spotify:track:2KnuaZYoGzDoHiBTNYOTXG","Billie Eilish","Billie Bossa Nova","Darkroom/Interscope Records",153,-1,1,"797646"
154,"spotify:track:40jJXSACXLpFp5czWoa32I","Felipe Araújo, Gusttavo Lima","Amando Individual","Universal Music Ltda.",102,148,7,"796278"
155,"spotify:track:1wdhj1r7aeWVDUl9d18YKu","Matheus & Kauan","Expectativa x Realidade","Universal Music Ltda.",113,113,5,"795641"
156,"spotify:track:7lJoRyuNJtuiqTcKtuMuIR","MC Hariel, Caio Passos","Maçã Verde","GR6 Music",11,152,39,"794296"
157,"spotify:track:3O9i9fpKuzebZezXUwJh69","MC Meno K, DJ Gbeats, MC Yuri","Vou Te Botar","Resumo Produtora",67,149,10,"791134"
158,"spotify:track:1c5uZE4rMQ09O4bIJvlHwK","Israel & Rodolffo","Coração Traumatizou - Ao Vivo","Som Livre",137,151,10,"780804"
159,"spotify:track:2aqoPWAUACTz5S8rJSOjNJ","Dj Scar, Dj Menor Da 2, Mc Jajau","Bom Dia / A Tropa do Serrão Te Chamou pra Piscina","Lucas Produtor / Love Funk",109,139,5,"771296"
160,"spotify:track:0ABlfvoRn4QnknBadvFIdA","Rogerinho","Recaída Sem Compromisso","MC Rogerinho",126,175,9,"756755"
161,"spotify:track:6KdPfHqGu5Cu0287Ou6YNq","Tierry, Jorge","Chovendo Na Minha Bochecha","Virgin Music Label And Artist Services (S&D)",159,159,3,"756039"
162,"spotify:track:0YluTOlBctnpHPABgFSXEw","DJ Lucas Beat, Vitor Fernandes","Vou Falar Que Não Quero - Remix","Midia Hits",100,174,17,"751542"
163,"spotify:track:3cVF2ot6YuCD0RQY302gNz","Rayo Oscuro","Não Te Quero","Rayo Oscuro",91,150,25,"748417"
164,"spotify:track:4191RXFPa7Ge9XkA4cWlna","Billie Eilish","Lost Cause","Darkroom/Interscope Records",120,-1,3,"747305"
165,"spotify:track:0in6Rc29qdyOkhKyYw4A84","Di Propósito","Manda Áudio","Sony Music Entertainment",53,166,59,"745570"
166,"spotify:track:3rRin3LyLY92kpEbkCgwf4","Os Barões Da Pisadinha, Xand Avião","Basta Você Me Ligar - Ao Vivo","Sony Music Entertainment",3,147,59,"744405"
167,"spotify:track:3sgOlQhpIlao3pSkXy9XXY","Maiara & Maraisa","Incomparável","Som Livre",122,145,9,"738199"
168,"spotify:track:7uoxJCPiqiEa3fvOQQQbyn","Alok, John Legend","In My Mind","WM Brazil",168,-1,1,"732835"
169,"spotify:track:5bWlXi0npf7uBjBHrcjuNe","Mc Cyclope, Dj JT Da Serra","MT- AI CALICA QUER DA PROS AMIGO DA BOCA","MC CYCLOPE OFICIAL",114,179,4,"730255"
170,"spotify:track:4tSFmHgIvK53hrLCxVJuxw","MC Hariel, Mc Don Juan","Lei do Retorno 2","WM Brazil",104,162,5,"730142"
171,"spotify:track:3QUriWUE8WnWLpWxHA52k4","Tz da Coronel, DJ PurpleRain.REC, Vinta","Anota Placa","Purple Rain Records",72,181,20,"728058"
172,"spotify:track:0T4xOQeKlZ1s6YdD6UIZp8","Tarcísio do Acordeon","Meu Sonho","Sua Música",172,172,7,"725182"
173,"spotify:track:0QglpM23kl9ldvVdoYNZwF","Kawe, Mc Lele JP, Original Quality","Mds","OQProduções",3,161,32,"722137"
174,"spotify:track:4HOryCnbme0zBnF8LWij3f","Billie Eilish","Getting Older","Darkroom/Interscope Records",174,-1,1,"715562"
175,"spotify:track:7sCdzif8vD8XN1jgdYFL1q","João Bosco e Gabriel","Localiza Aí Bebê - Ao Vivo","Som Livre",116,158,16,"714194"
176,"spotify:track:1ZW2jCyFX0WrZfIJjkWq3j","Mc Davi, MC Ryan SP, Mc Don Juan, DJ 900","Deboche","GR6 Music",176,-1,2,"709705"
177,"spotify:track:35mvY5S1H3J2QZyna3TFe0","Ariana Grande","positions","Republic Records",15,170,41,"709071"
178,"spotify:track:21XUWkizYGllIRpib9Cq6X","Luísa Sonza","caos / flor ***","Universal Music Ltda.",66,102,3,"707349"
