rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
37,"spotify:track:4lKuzrdZrJuCAedbIslF3A","PEDRO SAMPAIO, Felipe Original, JS o Mão de Ouro","SENTADÃO","WM Brazil",2,31,30,"1568025"
38,"spotify:track:2MOq63fxuFLYQM3CsDcFs1","GIULIA BE","menina solta","WM Brazil",15,38,37,"1542203"
39,"spotify:track:2Q9TaUXNM4mNSCgJjbmsJe","Zé Neto & Cristiano","Bebi Minha Bicicleta (Coração Falido) - Ao Vivo","Som Livre",7,37,29,"1531095"
40,"spotify:track:466cKvZn1j45IpxDdYZqdA","Drake","Toosie Slide","OVO",31,39,11,"1503255"
41,"spotify:track:4p8pEdPYOQLzJUKYrLOacy","WC no Beat, PEDRO SAMPAIO, FP do Trem Bala","BALANÇA (feat. Pedro Sampaio)","Sony Music Entertainment",10,36,20,"1489150"
42,"spotify:track:5yaXBGNko8lmFSOvKWo99j","Matheus & Kauan","Então Toma - Ao Vivo","Universal Music Ltda.",42,42,10,"1471919"
43,"spotify:track:79BHjj4YkvbpOlMvG6wf3n","Luan Santana","boa memória - ao vivo","Som Livre",43,52,10,"1467271"
44,"spotify:track:5n8Y78Pl5q8lqS7sJP61qw","Diego & Arnaldo","Relógio Parado (Ao Vivo)","Sony Music Entertainment",38,43,35,"1455402"
45,"spotify:track:1Nmcs8zk7LfcvHRgLtTM5J","Orochi, Papatinho","Amor de Fim de Noite","Mainstreet Records",36,41,32,"1441342"
46,"spotify:track:08Sd5vVcIH3uKeAiaJdoYj","Lauana Prado","Viva Voz - Ao Vivo Em São Paulo / 2019","Universal Music Ltda.",37,45,15,"1417450"
47,"spotify:track:017PF4Q3l4DBUiWoXk4OWT","Dua Lipa","Break My Heart","Warner Records",15,46,12,"1385907"
48,"spotify:track:63SHcJzckFykS8faA5zojY","MC Ingryd, DJ Henrique da VK","Vem Me Satisfazer","MC Ingryd",5,40,28,"1384205"
49,"spotify:track:5GAdMAL3tRJkVN1HtwohK2","Mc Don Juan, DG e Batidão Stronda, Maiara & Maraisa","Vai Ter Que Aguentar","GR6 Music",49,110,3,"1368589"
50,"spotify:track:3oqC4Ta40ft6NnTJwcUTdi","Rashid, Lukinhas, Emicida","Pipa Voada (feat. Emicida)","Sony Music Entertainment",43,47,15,"1259956"
51,"spotify:track:6QwFUcPc5nhsqZuhXUYtV7","Jorge & Mateus","Tijolão - Ao Vivo","Som Livre",1,48,56,"1255484"
52,"spotify:track:0j1tGcJJfq1nIs4i5GoHXv","Luan Santana","ASAS","LS Music",52,-1,1,"1124232"
53,"spotify:track:1GWUiFYLYEapxYHnASyOud","Wesley Safadão","Não Valeu","Wesley Safadao",53,54,5,"1105609"
54,"spotify:track:5fY9bVl1Wj4PIM3wnduWop","Marília Mendonça","Serenata - Ao Vivo","Som Livre",16,51,57,"1078629"
55,"spotify:track:1AfNdxHdE4OLcnQUyC6j3i","MC JottaPê, MC Kekel, MC Kevinho","Eterna Sacanagem","KondZilla Records",26,49,35,"1072007"
56,"spotify:track:2uhBCMHwS3SATOHIgM2KPF","Zé Neto & Cristiano","Textão - Ao Vivo","Som Livre",47,53,16,"1052250"
57,"spotify:track:3056x1XkmICnQmji68rrft","Murilo Huff, Henrique & Juliano","Desejando Eu - Ao Vivo","M Show",57,91,4,"1024831"
58,"spotify:track:2ptHQBO7TQhEkXOeK9ST59","Grupo Menos É Mais, Di Propósito, Vou Zuar","Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo","Som Livre",58,119,2,"1024474"
59,"spotify:track:6UelLqGlWMcVH1E5c4H7lY","Harry Styles","Watermelon Sugar","Columbia",59,81,19,"1019196"
60,"spotify:track:17Ryox5vWKp92IDW87C5PI","Gusttavo Lima","Quem Traiu Levou - Ao Vivo","Sony Music Entertainment",16,55,40,"1012619"
61,"spotify:track:5q0NlM6Pm8Pp3orq7zGiRn","Matheus & Kauan, Jorge & Mateus","Quarta Cadeira - Ao Vivo","Universal Music Ltda.",10,57,65,"1006335"
62,"spotify:track:3ZROq16fQ1o2dWEGkHPHkJ","Yasmin Santos, Wesley Safadão","Saudade em Gotas (feat. Wesley Safadão) - Ao Vivo","Sony Music Entertainment",35,58,40,"990570"
63,"spotify:track:48CAeajgzcGJaVUSsXd7h0","Guilherme & Benuto, Israel & Rodolffo","Declaração pro Bar - Ao Vivo","Sony Music Entertainment",58,59,18,"956759"
64,"spotify:track:7ArNH109yIfwIquJ535fsi","Marcos & Belutti, Gaab","Certo e Duvidoso - Ao Vivo","Sony Music Entertainment",61,61,21,"953914"
65,"spotify:track:3dPvQLKl42dMYWV4LWRTLK","Os Barões Da Pisadinha","Tá Rocheda","Sony Music Entertainment",63,63,20,"949216"
66,"spotify:track:7qEHsqek33rTcFNT9PFqLf","Lewis Capaldi","Someone You Loved","Vertigo Berlin",65,65,41,"946382"
67,"spotify:track:0nbXyq5TXYPCO7pr3N8S4I","Roddy Ricch","The Box","Atlantic Records",32,56,23,"934719"
68,"spotify:track:7DmZMqXYgQ1oI3z3bGUEbi","GIULIA BE","(não) era amor","WM Brazil",45,62,10,"913213"
69,"spotify:track:2rRA0VNb8RcaUMAmgWFoCL","Yasmin Santos, Marília Mendonça","Para, Pensa e Volta (feat. Marília Mendonça) - Ao Vivo","Sony Music Entertainment",21,73,51,"907120"
70,"spotify:track:7qpXCkcr3Zj4LDvdiWryns","Diego & Victor Hugo","Erro Antigo - Ao Vivo","Sony Music Entertainment",57,66,21,"906618"
71,"spotify:track:2TR917wkDeRvwTE5cSfZFf","Humberto & Ronaldo, Matheus & Kauan","Tchau Brigado - Ao Vivo","Humberto e Ronaldo",53,67,24,"902637"
72,"spotify:track:3vSXPjfcebTt5mB8DXHWM6","Wesley Safadão","Dois Lados","Wesley Safadao",41,68,45,"898735"
73,"spotify:track:4HUZBG98TYbxSR9V1V2DWS","Thiaguinho MT, Mila, JS o Mão de Ouro","Tudo Ok","Sony Music Entertainment",2,60,25,"891621"
74,"spotify:track:1IWNylpZ477gIVUDpJL66u","Lady Gaga, BLACKPINK","Sour Candy (with BLACKPINK)","Interscope",7,50,4,"884218"
75,"spotify:track:3HXLUh9lzSrSLvrvLk2LjC","Henrique & Juliano","Se Eu Fosse Você (Ao Vivo)","Vida Nova Produções, sob licença exclusiva para Virgin Music Group",66,72,20,"872613"
76,"spotify:track:3AEw2EfF9Ng84Y3WDxV8Cn","Jovem Dionisio, Vintage Culture, Future Class","Pontos de Exclamação - Vintage Culture & Future Class Remix","Sony Music Entertainment",76,-1,1,"858006"
77,"spotify:track:3VQF7gLCASQQ3lQkOnFBhz","Mila, MC JottaPê","O Amor Que Tu Perdeu","KondZilla",64,64,7,"857672"
78,"spotify:track:62aP9fBQKYKxi7PDXwcUAS","Surf Mesa, Emilee","ily (i love you baby) (feat. Emilee)","Astralwerks",78,97,6,"854083"
79,"spotify:track:7ytR5pFWmSjzHJIeQkgog4","DaBaby, Roddy Ricch","ROCKSTAR (feat. Roddy Ricch)","South Coast Music Group/Interscope Records",74,74,6,"843733"
80,"spotify:track:5STHFaWYO1KeyITjvB4hR8","Marília Mendonça","Tentativas","Som Livre",34,76,18,"842683"
81,"spotify:track:5MArTXEVyKBwoodjdy04fk","Zé Felipe, Gusttavo Lima","Tiro Certo - Ao Vivo","Som Livre",20,85,53,"832437"
82,"spotify:track:5JKaHAt4atuNoLqpyDgbyK","Luccas Carlos, Xamã, Chris MC, Cynthia Luz, Froid, Salve Malak, Pineapple StormTv","Poesia Acústica Paris","Pineapple StormTV",82,88,13,"832339"
83,"spotify:track:5U28PY9MekLyCBYtLHGQpe","Melim","Meu Abrigo","Universal Music Ltda.",3,105,108,"830258"
84,"spotify:track:7Gk5OrMYaMRtT2JmgJVAfk","ANAVITÓRIA, Vitor Kley","Pupila","Universal Music Ltda.",16,90,50,"826056"
85,"spotify:track:1MmS7UIy3J1BTxfGCRvVqN","Gusttavo Lima","Carreira Solo - Ao Vivo","Sony Music Entertainment",25,70,33,"823050"
86,"spotify:track:7sYAS4CpbV90oSemgaEQat","Alok, Dynoro","On & On","Columbia/B1 Recordings",62,75,30,"820803"
87,"spotify:track:72xB2J9ZeBl0Rzxq2XmzdY","João Gustavo e Murilo, Analaga","Lençol Dobrado","WM Brazil",2,80,85,"819781"
88,"spotify:track:2cWCwWJTozhsGxmvrJJaXn","Recayd Mob, Dfideliz, MC Igu, Jé, Derek","Mlks de Sp","213 Estudios",88,93,2,"811196"
89,"spotify:track:4x8XaoLvpo6kd51PZD16RK","Dilsinho, Henrique & Juliano","Sogra - Ao Vivo","Sony Music Entertainment",89,186,2,"808649"
90,"spotify:track:7vpGKEUPrA4UEsS4o4W1tP","Pabllo Vittar","Amor de Que","Sony Music Entertainment",15,71,33,"802472"
91,"spotify:track:39Yp9wwQiSRIDOvrVg7mbk","THE SCOTTS, Travis Scott, Kid Cudi","THE SCOTTS","Cactus Jack / Epic",21,77,8,"800508"
92,"spotify:track:6v3KW9xbzN5yKLt9YKDYA2","Shawn Mendes, Camila Cabello","Señorita","Island Records",2,96,52,"790149"
93,"spotify:track:7McCAKExE8KsI2q4Y8wx4U","Murilo Huff, Marília Mendonça","Dois Enganados","M Show",49,92,55,"788764"
94,"spotify:track:3Uq45ipGutypFPmETfaoaH","MC Du Black, DJ 2F","Gaiola É o Troco","EP MIX Editora",1,83,47,"787523"
95,"spotify:track:13Rf6RaZT13TW4xLQR3MQr","MC Cabelinho, Bob do Contra, Azzy, Filipe Ret, Dudu, Xamã, Orochi, Maquiny, Pineapple StormTv","Poesia Acústica #6 Era uma Vez","Pineapple StormTV",18,95,77,"779347"
96,"spotify:track:6gBFPUFcJLzWGx4lenP6h2","Travis Scott","goosebumps","Cactus Jack / Epic",42,86,17,"777628"
97,"spotify:track:260n4ECk9j4IEvTAVBYojl","Matheus & Kauan","Nem Doeu - Ao Vivo","Universal Music Ltda.",67,82,3,"777400"
98,"spotify:track:4jGzR5Vri06Y5T9SxM7m5P","Xand Avião, Gusttavo Lima","Algo Mais (Amante) - Ao Vivo","Som Livre",14,108,57,"776759"
99,"spotify:track:4UUtssVRs2aQTLQCAAtZg1","Jorge & Mateus","Mil Anos - Recorded At Mosh Studios, São Paulo","Som Livre",38,104,27,"776312"
100,"spotify:track:32qETd0e2eKMs2BiMocPc0","Simone & Simaria","Amoreco","UME - Global Clearing House",13,103,18,"775618"
101,"spotify:track:4HBZA5flZLE435QTztThqH","Ariana Grande, Justin Bieber","Stuck with U (with Justin Bieber)","Ariana Grande & Justin Bieber ""Stuck With U""- Charity",31,99,6,"773954"
102,"spotify:track:29q6ong0J1OWKjoD1OfBhJ","Diego & Ray","Previsão De Sofrimento - Ao Vivo","Universal Music Ltda.",102,-1,1,"772859"
103,"spotify:track:1U3tv41tFRgOfbytpuYQrR","Zé Neto & Cristiano","Ferida Curada","Som Livre",6,87,48,"770087"
104,"spotify:track:2rRJrJEo19S2J82BDsQ3F7","Trevor Daniel","Falling","Alamo",55,100,27,"768368"
105,"spotify:track:2epD7jzjNfrQYxdSaODCvF","Mc Brunyn, Mc Moana","Vai Luan, Rainha dos Faixa Preta","Mc Brunyn",84,84,12,"766006"
106,"spotify:track:7CHi4DtfK4heMlQaudCuHK","MEDUZA, Becky Hill, Goodboys","Lose Control","Intercord",63,101,27,"754464"
107,"spotify:track:22rcaYTa2UgcLCbeO0NoNj","PRISCILLA, Whindersson Nunes","Girassol","Sony Music Entertainment",9,89,27,"747599"
108,"spotify:track:3MkdA6vwF0ifRl86yzTlJW","Matuê","Kenny G","Sony Music Entertainment",7,102,41,"740123"
109,"spotify:track:7M6D0ACikinC39ZtuEwMPo","Dayvi, Victor Cardenas, Rennan da Penha, Kelly Ruíz","Baila Comigo (feat. Kelly Ruiz) - Rennan da Penha Remix","Sony Music Entertainment",79,79,6,"739666"
110,"spotify:track:5OzvtpasMB3aPWpfVr0PsA","Luíza & Maurílio","Pode Sumir","Som Livre",110,114,3,"732761"
111,"spotify:track:0v8OKUrqZGoEbgEUXScRSQ","Alok, THRDL!FE","Hear Me Tonight","Columbia/B1 Recordings",73,98,7,"731292"
112,"spotify:track:2bPtwnrpFNEe8N7Q85kLHw","Anitta, Lexa, Luísa Sonza, Rebecca","Combatchy (feat. MC Rebecca)","WM Brazil",1,107,31,"727142"
113,"spotify:track:5FFpRbsH9WDYNoLauRAHpj","MC Kevinho, Dadá Boladão, MC JottaPê","Paredão","WM Brazil",19,94,26,"723977"
114,"spotify:track:5RqR4ZCCKJDcBLIn4sih9l","StaySolidRocky","Party Girl","Columbia",114,174,2,"720752"
115,"spotify:track:3fLqmaO4vvZpFZSZy52VMp","Lagum, Ana Gabriela","Deixa (feat. Ana Gabriela)","Sony Music Entertainment",28,124,106,"717873"
116,"spotify:track:2DsZ6pXK1AG6emFugTeYW3","Melim","Gelo","UME - Global Clearing House",38,112,43,"717241"
117,"spotify:track:7N0Py2msno86enR6JPNlpV","Turma do Pagode","Muito Cedo","Sony Music Entertainment",117,136,17,"713496"
118,"spotify:track:1qCLx3nX25NuhfPjM5E1qV","Melim","Ouvi Dizer","Universal Music Ltda.",13,123,100,"711368"
119,"spotify:track:6hqJJY6rwAUS2zl9FsCQQH","Dilsinho","Deixa pra Amanhã - Ao Vivo","Sony Music Entertainment",63,78,8,"709609"
120,"spotify:track:14kRWkCWBYfQqILflEcpSJ","Lexa, PEDRO SAMPAIO","Chama Ela (feat. Pedro Sampaio)","Som Livre",6,106,38,"706467"
121,"spotify:track:6toDZSoqG5QUitFsoxavRy","Vitão, Anitta","Complicado","Universal Music Ltda.",13,129,37,"704725"
122,"spotify:track:4E6RdcCWMiHTu7zy1VTNDo","Marília Mendonça","Todo Mundo Vai Sofrer - Ao Vivo","Som Livre",1,111,57,"703950"
123,"spotify:track:6YClJMtJDyyJ2iaUf5npyC","MC Kevin o Chris","Pode Jogar","Som Livre",123,-1,1,"698781"
124,"spotify:track:1K7WzjKDcDdVbKNGrB0gej","Major Lazer, MC Lan, Anitta, BEAM","Rave de Favela (feat. BEAM)","WM Brazil",3,69,18,"690252"
125,"spotify:track:4gDvg62vG96w0qJaF6wzcd","Diego & Victor Hugo, Zé Neto & Cristiano","A Culpa é do Meu Grau (feat. Zé Neto & Cristiano) - Ao Vivo em Brasília","Sony Music Entertainment",17,121,65,"689901"
126,"spotify:track:2b8fOow8UzyDFAE27YhOZM","Maroon 5","Memories","Interscope Records*",106,116,36,"688565"
127,"spotify:track:330oIFOtslgdc4TBVApQuY","MC Du Black, Jully","50 Tons","Universal Music Ltda.",109,109,6,"686396"
128,"spotify:track:21jGcNKet2qwijlDFuPiPb","Post Malone","Circles","Republic Records",42,120,42,"683706"
129,"spotify:track:3YqLyRFwjGuPBT7EHoyQH7","Pk, Luísa Sonza","Tudo de bom","WM Brazil",73,141,21,"675959"
130,"spotify:track:5aayWOEE7u7bxZ3r7dwIrX","IZA","Meu talismã","WM Brazil",94,138,39,"673781"
131,"spotify:track:71FrGl0XcpL3VId65tB5mg","Os Barões Da Pisadinha","Recairei - Ao Vivo","Sony Music Entertainment",117,117,5,"672336"
132,"spotify:track:2qD7VoDYcrAPY0cVEfpsR5","Anitta, Marília Mendonça","Some que ele vem atrás","WM Brazil",2,115,34,"663609"
133,"spotify:track:7k4t7uLgtOxPwTpFmtJNTY","KAROL G, Nicki Minaj","Tusa","TUSA - Karol G & Nicki Minaj",49,125,24,"662703"
134,"spotify:track:5v4GgrXPMghOnBBLmveLac","Megan Thee Stallion, Beyoncé","Savage Remix (feat. Beyoncé)","300 Entertainment",103,130,7,"658450"
135,"spotify:track:1qy7aOHnfnOMJoT1fhoLYG","Marília Mendonça, Gaab","Intenção - Ao Vivo","Som Livre",58,122,44,"654358"
136,"spotify:track:1IGARc5YhGUSomhIk9DRDI","Diego & Arnaldo","Decisão Errada - Ao Vivo","Sony Music Entertainment",135,135,7,"654218"
137,"spotify:track:3jjujdWJ72nww5eGnfs2E7","Harry Styles","Adore You","Columbia",69,147,28,"651743"
138,"spotify:track:6l1PdE7lQbodewVQh16GCM","Projota, Vitão","Sei Lá","Universal Music Ltda.",29,145,60,"650228"
139,"spotify:track:5dKesZwp6deuhEeW8F1UEi","Felipe Original, MC Kevin o Chris, Sodré, JS o Mão de Ouro","Hit Contagiante","Tudo Nosso Produtora",2,113,47,"646186"
140,"spotify:track:4nK5YrxbMGZstTLbvj6Gxw","BENEE, Gus Dapperton","Supalonely","Republic Records",107,134,10,"645632"
141,"spotify:track:59WWulo1LM0njpIkcduCMn","Atitude 67","Tão Linda","Universal Music Ltda.",39,127,46,"644602"
142,"spotify:track:0N2cvvlyEw5NFc00E3FB0D","adrain, dj ahoj","Vem Pro Cabaré","adrain",142,-1,1,"629911"
143,"spotify:track:2xLMifQCjDGFmkHkpNLD9h","Travis Scott","SICKO MODE","Cactus Jack / Epic",39,132,14,"616000"
144,"spotify:track:4umIPjkehX1r7uhmGvXiSV","Justin Bieber, Quavo","Intentions (feat. Quavo)","RBMG/Def Jam",49,164,19,"613928"
145,"spotify:track:3tu0GkIZwwkmILoD4HemBq","Raí Saia Rodada","Bebe e Vem Me Procurar","Som Livre",41,133,53,"607072"
146,"spotify:track:31yFXM26dazFnWI2eoOM5R","MC G15, Mc Livinho, Perera DJ","Ela Vem","GR6 Music",21,126,52,"606116"
147,"spotify:track:3RbXsVQr4jeTxvT35Hssq3","Marília Mendonça","Bebi Liguei - Ao Vivo","Som Livre",2,142,79,"603123"
148,"spotify:track:3eekarcy7kvN4yt5ZFzltW","Travis Scott","HIGHEST IN THE ROOM","Cactus Jack/Epic",44,143,22,"602896"
149,"spotify:track:1JP3iGUerYKKYQwXGQGYks","Manu Gavassi","áudio de desculpas","Universal Music Ltda.",45,128,8,"600945"
150,"spotify:track:1dKYlw6v9wofuqb7EXSvPn","DENNIS, Cantini","Isso Que é Vida","Sony Music Entertainment",150,167,12,"599940"
151,"spotify:track:1Cv1YLb4q0RzL6pybtaMLo","Surfaces","Sunday Best","Surfaces Music / TenThousand Projects, LLC",87,157,14,"599890"
152,"spotify:track:5MMrkwK6AgNAsgHVdC7daZ","Dilsinho","Péssimo Negócio (Ao Vivo)","Sony Music Entertainment",18,146,85,"598612"
153,"spotify:track:5F8ffc8KWKNawllr5WsW0r","Dadá Boladão, Tati Zaqui, OIK","Surtada - Remix Brega Funk","Dadá Boladão",1,137,38,"597280"
154,"spotify:track:1EQ8sBQ7Abv9DvNBzhXAcv","Nando Reis, Ana Cañas","Pra Você Guardei O Amor","Universal Music Ltda.",121,173,90,"595132"
155,"spotify:track:3Dv1eDb0MEgF93GpLXlucZ","Doja Cat","Say So","Kemosabe Records/RCA Records",58,140,17,"594786"
156,"spotify:track:6sRLrSetyIwIKhW1eMlUNP","Matheus & Kauan, Marília Mendonça","Vou Ter Que Superar - Ao Vivo","Universal Music Ltda.",2,144,65,"594390"
157,"spotify:track:65i9Mc7h1CG7ssI1OhMPcT","Dilsinho","Onze e Pouquinho","Sony Music Entertainment",122,155,35,"589436"
158,"spotify:track:78qd8dvwea0Gosb6Fe6j3k","Doja Cat","Boss Bitch","Atlantic Records",105,172,11,"589239"
159,"spotify:track:2cLD0twSUTL9GgwOJkvdiw","Henrique & Juliano","Sem Amor (Ao Vivo)","Vida Nova Produções, sob licença exclusiva para Virgin Music Group",104,154,5,"588154"
160,"spotify:track:2RMOwSvOGQyy985Vx4VSGQ","LUDMILLA, Topo La Maskara, Walshy Fire","Verdinha","WM Brazil",9,153,29,"587788"
161,"spotify:track:0pqnGHJpmpxLKifKRmU6WP","Imagine Dragons","Believer","Kid Ina Korner / Interscope",38,161,176,"586753"
162,"spotify:track:0rUL7vUZmCKxB0gS83W3aM","Marília Mendonça, Léo Santana, Didá Banda Feminina","Apaixonadinha - Ao Vivo","Som Livre",54,151,57,"586178"
163,"spotify:track:6iW38RGqdDGOofmz2HeXLW","MEDUZA, Alok, Goodboys","Piece Of Your Heart - Alok Remix","Intercord",95,159,52,"584888"
164,"spotify:track:0CgMeXQiNYJxPVQ2EMJxdL","Mc Livinho, Mc Pedrinho, Perera DJ","Se Prepara 2","GR6 Music",34,139,35,"582737"
165,"spotify:track:0hVXuCcriWRGvwMV1r5Yn9","Ed Sheeran & Justin Bieber, Justin Bieber","I Don't Care (with Justin Bieber)","Atlantic Records UK",5,166,58,"582387"
166,"spotify:track:1xyVMQx51Kab6eLVtE6twx","Lauana Prado, Maiara & Maraisa","Cobaia","Universal Music Ltda.",6,149,97,"581971"
167,"spotify:track:5JsxHA8NttHWThpTCToK1J","Salvador Da Rima, NOG, Mc Kevin, MC Ryan SP, Mc Lele JP","Vergonha pra Mídia (feat. MC Ryan SP & Mc Lele JP)","Rap RJ",167,192,2,"577009"
168,"spotify:track:7FikD4RFpmSZIvoP3rRwsS","L7NNON","Perdição","Papatunes Records",168,187,7,"572362"
169,"spotify:track:2RoWhAVtQrPU53BERYlmYZ","Pineapple StormTv, Cesar Mc, Elana Dara, Kayuá, Projota, Cynthia Luz, Froid, MV Bill, Bob do Contra, Salve Malak","Poesia Acústica #8 Amor e SambaCanção","Pineapple StormTV",52,178,27,"568205"
170,"spotify:track:6AQHdnPnoNoSpCJIO23KsX","MC JottaPê, MC M10, DJ RD","Sentou e Gostou","KondZilla",3,148,48,"567194"
171,"spotify:track:2FGhB10Gon36GgFcOTMQEW","MC Hariel, Negra Li, Ducon, Kevin o Chris, Chris MC, Matuê, Vitão, Salve Malak, Dk 47, Pineapple StormTv","Poesia Acústica #7 Céu Azul","Pineapple StormTV",24,176,50,"563961"
172,"spotify:track:2VxeLyX666F8uXCJ0dZF8B","Lady Gaga, Bradley Cooper","Shallow","A Star is Born OST",3,185,89,"560347"
173,"spotify:track:3AzjcOeAmA57TIOr9zF1ZW","Dua Lipa","Physical","Warner Records",24,169,20,"559628"
